customer_id,cluster
SYNID0100197288,individual_5
SYNID0100197534,individual_3
SYNID0100197555,individual_2
SYNID0100197561,individual_5
SYNID0100197637,individual_3
SYNID0100197689,individual_4
SYNID0100197747,individual_5
SYNID0100197749,individual_5
SYNID0100197952,individual_2
SYNID0100198317,individual_3
SYNID0100198532,individual_4
SYNID0100198631,individual_2
SYNID0100198904,individual_5
SYNID0100199256,individual_3
SYNID0100199352,individual_2
SYNID0100199600,individual_2
SYNID0100199610,individual_2
SYNID0100199643,individual_2
SYNID0100200037,individual_5
SYNID0100200096,individual_3
SYNID0100200307,individual_3
SYNID0100200731,individual_5
SYNID0100200944,individual_3
SYNID0100201238,individual_5
SYNID0100201607,individual_2
SYNID0100201662,individual_3
SYNID0100201793,individual_2
SYNID0100201838,individual_2
SYNID0100201910,individual_5
SYNID0100202109,individual_5
SYNID0100202191,individual_6
SYNID0100202209,individual_3
SYNID0100202296,individual_2
SYNID0100202480,individual_2
SYNID0100202830,individual_5
SYNID0100203065,individual_3
SYNID0100203708,individual_5
SYNID0100203717,individual_3
SYNID0100204046,individual_2
SYNID0100204226,individual_3
SYNID0100204318,individual_1
SYNID0100204513,individual_2
SYNID0100204723,individual_2
SYNID0100204815,individual_3
SYNID0100204874,individual_5
SYNID0100205520,individual_4
SYNID0100205675,individual_6
SYNID0100206180,individual_2
SYNID0100206239,individual_3
SYNID0100206336,individual_5
SYNID0100206551,individual_3
SYNID0100206684,individual_3
SYNID0100206721,individual_3
SYNID0100206836,individual_5
SYNID0100207130,individual_2
SYNID0100207240,individual_5
SYNID0100207283,individual_5
SYNID0100207304,individual_2
SYNID0100207503,individual_5
SYNID0100208210,individual_5
SYNID0100209096,individual_3
SYNID0100209155,individual_4
SYNID0100209266,individual_5
SYNID0100209479,individual_5
SYNID0100209537,individual_2
SYNID0100209538,individual_3
SYNID0100210332,individual_4
SYNID0100210448,individual_5
SYNID0100210511,individual_3
SYNID0100210718,individual_5
SYNID0100210925,individual_5
SYNID0100210958,individual_3
SYNID0100211312,individual_2
SYNID0100211443,individual_3
SYNID0100211538,individual_5
SYNID0100211557,individual_3
SYNID0100211960,individual_2
SYNID0100212124,individual_5
SYNID0100212241,individual_2
SYNID0100212661,individual_5
SYNID0100212831,individual_3
SYNID0100212966,individual_5
SYNID0100213045,individual_2
SYNID0100213159,individual_1
SYNID0100213193,individual_3
SYNID0100213247,individual_2
SYNID0100213528,individual_2
SYNID0100213640,individual_2
SYNID0100213746,individual_3
SYNID0100213834,individual_5
SYNID0100214057,individual_2
SYNID0100214156,individual_2
SYNID0100214263,individual_3
SYNID0100214402,individual_2
SYNID0100214496,individual_3
SYNID0100214619,individual_2
SYNID0100214643,individual_3
SYNID0100214803,individual_1
SYNID0100214869,individual_2
SYNID0100214904,individual_3
SYNID0100215264,individual_3
SYNID0100215464,individual_3
SYNID0100215602,individual_2
SYNID0100216366,individual_1
SYNID0100216557,individual_3
SYNID0100216811,individual_5
SYNID0100216920,individual_1
SYNID0100216979,individual_3
SYNID0100217055,individual_2
SYNID0100217092,individual_3
SYNID0100217255,individual_5
SYNID0100217256,individual_4
SYNID0100217438,individual_5
SYNID0100217450,individual_3
SYNID0100217549,individual_4
SYNID0100218347,individual_2
SYNID0100218397,individual_5
SYNID0100218425,individual_2
SYNID0100218454,individual_4
SYNID0100218759,individual_4
SYNID0100218796,individual_3
SYNID0100218980,individual_5
SYNID0100219393,individual_6
SYNID0100219424,individual_3
SYNID0100219592,individual_5
SYNID0100219717,individual_3
SYNID0100219840,individual_3
SYNID0100220037,individual_2
SYNID0100220172,individual_4
SYNID0100220218,individual_5
SYNID0100220557,individual_3
SYNID0100220635,individual_3
SYNID0100220965,individual_2
SYNID0100221155,individual_2
SYNID0100221390,individual_2
SYNID0100221581,individual_3
SYNID0100221771,individual_5
SYNID0100221908,individual_2
SYNID0100222039,individual_3
SYNID0100222797,individual_5
SYNID0100222834,individual_5
SYNID0100222894,individual_3
SYNID0100223380,individual_3
SYNID0100223405,individual_2
SYNID0100223445,individual_3
SYNID0100223456,individual_4
SYNID0100223675,individual_4
SYNID0100223945,individual_3
SYNID0100224092,individual_2
SYNID0100224176,individual_2
SYNID0100224264,individual_2
SYNID0100224297,individual_3
SYNID0100224351,individual_5
SYNID0100224473,individual_2
SYNID0100224563,individual_3
SYNID0100224700,individual_2
SYNID0100224767,individual_2
SYNID0100224842,individual_3
SYNID0100225207,individual_5
SYNID0100225304,individual_5
SYNID0100225339,individual_5
SYNID0100225407,individual_2
SYNID0100225599,individual_3
SYNID0100226005,individual_3
SYNID0100226110,individual_4
SYNID0100226139,individual_6
SYNID0100226280,individual_3
SYNID0100226335,individual_4
SYNID0100226711,individual_5
SYNID0100226797,individual_5
SYNID0100226863,individual_2
SYNID0100226909,individual_3
SYNID0100226994,individual_5
SYNID0100227054,individual_3
SYNID0100227471,individual_2
SYNID0100227547,individual_3
SYNID0100227563,individual_5
SYNID0100227566,individual_5
SYNID0100227679,individual_3
SYNID0100228010,individual_3
SYNID0100228179,individual_5
SYNID0100228193,individual_3
SYNID0100228345,individual_2
SYNID0100228432,individual_3
SYNID0100228467,individual_2
SYNID0100228491,individual_5
SYNID0100228525,individual_3
SYNID0100228713,individual_2
SYNID0100229282,individual_1
SYNID0100229486,individual_2
SYNID0100229587,individual_5
SYNID0100230013,individual_5
SYNID0100230106,individual_3
SYNID0100230168,individual_5
SYNID0100230171,individual_3
SYNID0100230232,individual_2
SYNID0100230292,individual_2
SYNID0100230461,individual_4
SYNID0100230684,individual_4
SYNID0100230740,individual_4
SYNID0100230962,individual_2
SYNID0100231001,individual_2
SYNID0100231003,individual_3
SYNID0100231034,individual_3
SYNID0100231275,individual_2
SYNID0100231577,individual_5
SYNID0100231726,individual_5
SYNID0100231941,individual_2
SYNID0100232025,individual_5
SYNID0100232367,individual_3
SYNID0100232427,individual_6
SYNID0100232492,individual_5
SYNID0100232544,individual_4
SYNID0100232638,individual_4
SYNID0100232694,individual_2
SYNID0100232807,individual_5
SYNID0100233347,individual_2
SYNID0100233373,individual_5
SYNID0100233467,individual_3
SYNID0100233704,individual_1
SYNID0100233754,individual_6
SYNID0100233758,individual_4
SYNID0100234599,individual_4
SYNID0100234977,individual_4
SYNID0100235032,individual_5
SYNID0100235535,individual_2
SYNID0100235847,individual_2
SYNID0100235857,individual_2
SYNID0100235947,individual_4
SYNID0100236234,individual_2
SYNID0100236352,individual_1
SYNID0100236506,individual_5
SYNID0100236627,individual_5
SYNID0100236658,individual_5
SYNID0100236880,individual_5
SYNID0100236898,individual_2
SYNID0100237121,individual_5
SYNID0100237130,individual_3
SYNID0100237340,individual_3
SYNID0100237418,individual_3
SYNID0100237434,individual_3
SYNID0100237536,individual_2
SYNID0100238045,individual_2
SYNID0100238195,individual_5
SYNID0100238504,individual_3
SYNID0100238530,individual_3
SYNID0100238684,individual_2
SYNID0100238739,individual_1
SYNID0100239071,individual_1
SYNID0100239143,individual_2
SYNID0100239303,individual_3
SYNID0100239529,individual_3
SYNID0100239953,individual_5
SYNID0100239960,individual_3
SYNID0100240056,individual_3
SYNID0100240421,individual_1
SYNID0100240462,individual_3
SYNID0100240790,individual_4
SYNID0100241016,individual_2
SYNID0100241212,individual_5
SYNID0100241431,individual_5
SYNID0100241752,individual_3
SYNID0100242112,individual_5
SYNID0100242181,individual_1
SYNID0100242267,individual_3
SYNID0100242297,individual_2
SYNID0100242370,individual_5
SYNID0100242517,individual_2
SYNID0100242534,individual_3
SYNID0100242660,individual_2
SYNID0100242733,individual_2
SYNID0100242800,individual_3
SYNID0100242814,individual_5
SYNID0100243019,individual_3
SYNID0100243101,individual_2
SYNID0100243235,individual_2
SYNID0100243500,individual_3
SYNID0100243983,individual_3
SYNID0100244000,individual_2
SYNID0100244068,individual_3
SYNID0100244169,individual_5
SYNID0100244335,individual_1
SYNID0100244693,individual_2
SYNID0100245035,individual_3
SYNID0100245303,individual_5
SYNID0100245506,individual_5
SYNID0100245681,individual_2
SYNID0100245693,individual_2
SYNID0100245730,individual_2
SYNID0100245898,individual_2
SYNID0100246231,individual_5
SYNID0100246290,individual_3
SYNID0100246491,individual_5
SYNID0100246676,individual_5
SYNID0100246991,individual_2
SYNID0100247065,individual_4
SYNID0100247246,individual_5
SYNID0100247284,individual_5
SYNID0100247380,individual_5
SYNID0100247623,individual_2
SYNID0100247665,individual_2
SYNID0100247745,individual_1
SYNID0100247802,individual_3
SYNID0100247968,individual_2
SYNID0100248076,individual_3
SYNID0100248668,individual_4
SYNID0100248832,individual_5
SYNID0100248940,individual_2
SYNID0100248958,individual_5
SYNID0100248966,individual_5
SYNID0100249062,individual_5
SYNID0100249139,individual_3
SYNID0100249184,individual_3
SYNID0100249327,individual_2
SYNID0100249509,individual_2
SYNID0100249544,individual_5
SYNID0100249562,individual_3
SYNID0100250004,individual_4
SYNID0100250015,individual_3
SYNID0100250057,individual_5
SYNID0100250175,individual_2
SYNID0100250231,individual_5
SYNID0100250271,individual_2
SYNID0100250325,individual_2
SYNID0100250735,individual_5
SYNID0100251003,individual_1
SYNID0100251040,individual_2
SYNID0100251222,individual_3
SYNID0100251226,individual_5
SYNID0100251610,individual_5
SYNID0100252311,individual_2
SYNID0100252819,individual_2
SYNID0100253052,individual_5
SYNID0100253336,individual_5
SYNID0100253374,individual_5
SYNID0100253596,individual_3
SYNID0100253616,individual_4
SYNID0100253838,individual_5
SYNID0100253887,individual_3
SYNID0100253991,individual_5
SYNID0100254219,individual_3
SYNID0100254600,individual_4
SYNID0100254653,individual_2
SYNID0100254914,individual_6
SYNID0100255007,individual_2
SYNID0100255074,individual_3
SYNID0100255321,individual_5
SYNID0100255338,individual_5
SYNID0100255347,individual_3
SYNID0100255633,individual_2
SYNID0100255939,individual_2
SYNID0100256021,individual_3
SYNID0100256105,individual_3
SYNID0100256235,individual_5
SYNID0100256248,individual_2
SYNID0100256429,individual_6
SYNID0100256575,individual_3
SYNID0100256661,individual_2
SYNID0100256770,individual_5
SYNID0100256831,individual_5
SYNID0100256919,individual_3
SYNID0100256930,individual_2
SYNID0100257059,individual_4
SYNID0100257662,individual_3
SYNID0100257728,individual_3
SYNID0100257772,individual_2
SYNID0100257779,individual_2
SYNID0100258148,individual_2
SYNID0100258168,individual_3
SYNID0100258206,individual_3
SYNID0100258696,individual_4
SYNID0100258847,individual_3
SYNID0100258903,individual_3
SYNID0100259306,individual_3
SYNID0100259428,individual_3
SYNID0100259459,individual_4
SYNID0100259717,individual_5
SYNID0100259796,individual_3
SYNID0100259993,individual_2
SYNID0100260621,individual_3
SYNID0100261368,individual_5
SYNID0100261401,individual_5
SYNID0100261467,individual_5
SYNID0100261699,individual_2
SYNID0100262164,individual_5
SYNID0100262202,individual_5
SYNID0100262577,individual_3
SYNID0100262622,individual_5
SYNID0100263048,individual_5
SYNID0100263288,individual_2
SYNID0100263505,individual_6
SYNID0100263641,individual_4
SYNID0100264046,individual_3
SYNID0100264667,individual_2
SYNID0100264754,individual_2
SYNID0100264783,individual_5
SYNID0100265163,individual_1
SYNID0100265260,individual_3
SYNID0100265268,individual_3
SYNID0100265331,individual_2
SYNID0100265562,individual_5
SYNID0100265821,individual_2
SYNID0100265891,individual_3
SYNID0100265911,individual_5
SYNID0100266187,individual_2
SYNID0100266279,individual_4
SYNID0100266333,individual_1
SYNID0100266799,individual_2
SYNID0100266816,individual_3
SYNID0100267188,individual_2
SYNID0100267402,individual_3
SYNID0100267545,individual_2
SYNID0100267598,individual_4
SYNID0100267797,individual_5
SYNID0100267884,individual_2
SYNID0100267948,individual_2
SYNID0100268601,individual_4
SYNID0100269115,individual_2
SYNID0100269327,individual_5
SYNID0100269644,individual_2
SYNID0100269838,individual_5
SYNID0100269888,individual_3
SYNID0100269955,individual_2
SYNID0100270160,individual_3
SYNID0100270587,individual_5
SYNID0100270704,individual_2
SYNID0100270853,individual_3
SYNID0100270937,individual_3
SYNID0100271276,individual_3
SYNID0100271375,individual_3
SYNID0100271455,individual_5
SYNID0100271680,individual_5
SYNID0100272015,individual_5
SYNID0100272016,individual_5
SYNID0100272146,individual_3
SYNID0100272194,individual_3
SYNID0100272268,individual_2
SYNID0100272404,individual_2
SYNID0100272589,individual_2
SYNID0100272634,individual_3
SYNID0100272767,individual_6
SYNID0100272873,individual_5
SYNID0100273530,individual_2
SYNID0100273743,individual_3
SYNID0100273756,individual_3
SYNID0100274103,individual_5
SYNID0100274337,individual_3
SYNID0100274740,individual_6
SYNID0100274855,individual_5
SYNID0100274966,individual_5
SYNID0100275287,individual_5
SYNID0100275317,individual_5
SYNID0100275552,individual_2
SYNID0100275762,individual_4
SYNID0100275768,individual_5
SYNID0100275775,individual_4
SYNID0100276397,individual_2
SYNID0100276446,individual_3
SYNID0100276809,individual_3
SYNID0100277233,individual_2
SYNID0100277292,individual_2
SYNID0100277537,individual_2
SYNID0100277611,individual_2
SYNID0100277643,individual_4
SYNID0100277734,individual_2
SYNID0100277747,individual_3
SYNID0100278190,individual_2
SYNID0100278403,individual_6
SYNID0100278697,individual_6
SYNID0100278771,individual_5
SYNID0100278939,individual_2
SYNID0100278963,individual_2
SYNID0100279422,individual_2
SYNID0100279957,individual_5
SYNID0100280034,individual_6
SYNID0100280084,individual_1
SYNID0100280097,individual_2
SYNID0100280151,individual_5
SYNID0100280159,individual_3
SYNID0100280321,individual_2
SYNID0100280638,individual_4
SYNID0100280679,individual_3
SYNID0100281071,individual_3
SYNID0100281120,individual_2
SYNID0100281318,individual_3
SYNID0100281459,individual_4
SYNID0100281605,individual_4
SYNID0100281613,individual_3
SYNID0100281755,individual_3
SYNID0100282115,individual_2
SYNID0100282417,individual_2
SYNID0100282452,individual_3
SYNID0100282530,individual_5
SYNID0100282587,individual_6
SYNID0100282745,individual_3
SYNID0100282931,individual_2
SYNID0100282997,individual_5
SYNID0100283051,individual_2
SYNID0100283231,individual_2
SYNID0100283819,individual_5
SYNID0100283890,individual_5
SYNID0100284134,individual_2
SYNID0100284519,individual_4
SYNID0100285188,individual_5
SYNID0100285198,individual_3
SYNID0100285426,individual_2
SYNID0100285572,individual_3
SYNID0100285774,individual_3
SYNID0100285792,individual_5
SYNID0100286009,individual_3
SYNID0100286795,individual_3
SYNID0100287082,individual_4
SYNID0100287102,individual_2
SYNID0100287279,individual_4
SYNID0100287451,individual_3
SYNID0100287468,individual_4
SYNID0100287811,individual_2
SYNID0100288560,individual_5
SYNID0100288730,individual_2
SYNID0100288822,individual_1
SYNID0100289419,individual_2
SYNID0100289639,individual_3
SYNID0100289780,individual_5
SYNID0100290190,individual_2
SYNID0100290202,individual_3
SYNID0100290969,individual_2
SYNID0100291007,individual_3
SYNID0100291049,individual_3
SYNID0100291787,individual_5
SYNID0100292268,individual_5
SYNID0100292285,individual_3
SYNID0100292589,individual_5
SYNID0100292788,individual_6
SYNID0100292868,individual_2
SYNID0100293389,individual_3
SYNID0100293517,individual_4
SYNID0100293524,individual_3
SYNID0100293546,individual_2
SYNID0100293719,individual_3
SYNID0100293939,individual_5
SYNID0100293943,individual_6
SYNID0100294265,individual_3
SYNID0100295073,individual_3
SYNID0100295480,individual_3
SYNID0100295766,individual_5
SYNID0100295918,individual_2
SYNID0100296074,individual_3
SYNID0100296432,individual_2
SYNID0100296889,individual_2
SYNID0100297020,individual_2
SYNID0100297684,individual_2
SYNID0100297958,individual_5
SYNID0100297982,individual_3
SYNID0100297995,individual_3
