customer_id,province,city,occupation_code,account_age,birth_business_age,transaction_count_ABM,transaction_count_EFT,transaction_count_EMT,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,abm_cash_count,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days,cheque_user,western_union_user,wire_user
SYNID0100018428,other,other,RETIRED,28.02,69.96,9.0,3.0,16.0,100.0,1127325.2,15.0,626108.06,11273.252,41740.53733333333,25.0,11.0,1.0,8.0,78.0,26.0,0.1744186046511628,5814,7.0,0.8002935144574399,0.8833386002075633,0.6499074074074074,22.608695652173918,1.0,0.0,0.0
SYNID0100018441,other,other,RETIRED,28.05,82.12,13.0,6.0,0.0,24.0,345817.5,7.0,185791.01,14409.0625,26541.57285714286,12.0,9.0,1.0,1.0,11.0,10.0,0.1666666666666666,0,11.0,3.039440972222222,3.864963338820133,1.7479976851851853,19.35483870967742,0.0,0.0,0.0
SYNID0100018558,other,other,65100,2.72,37.3,0.0,22.0,6.0,47.0,985053.0,15.0,1476608.0,20958.574468085106,98440.53333333334,7.0,7.0,1.0,3.0,23.0,16.0,0.1538461538461538,5411,0.0,1.3619619004250152,1.4394372849670274,1.0,25.806451612903224,1.0,0.0,0.0
SYNID0100018651,ON,other,RETIRED,6.71,70.18,6.0,32.0,0.0,170.0,1656895.0,19.0,1766636.0,9746.441176470587,92980.84210526316,38.0,12.0,1.0,21.0,130.0,41.0,0.1258278145695364,5814,6.0,0.4852023616036249,0.5445268028562754,0.3006770833333333,23.809523809523807,0.0,0.0,0.0
SYNID0100018816,ON,other,10019,7.23,44.74,1.0,15.0,12.0,27.0,796345.0,11.0,201501.0,29494.25925925926,18318.272727272728,8.0,5.0,1.0,1.0,8.0,6.0,0.3333333333333333,5310,1.0,2.3264961836836835,2.5191604604439704,1.7083449074074073,23.684210526315788,1.0,0.0,0.0
SYNID0100018982,ON,BARRIE,OTHER,30.68,54.02,29.0,13.0,29.0,38.0,985453.66,40.0,1963300.32,25932.99105263158,49082.508,11.0,6.0,1.0,0.0,1.0,1.0,1.0,5411,26.0,1.1656939935064936,1.187378404166869,0.7276736111111111,24.35897435897436,1.0,0.0,0.0
SYNID0100019186,ON,other,STUDENT,2.92,14.34,0.0,0.0,3.0,1.0,157331.0,2.0,55639.0,157331.0,27819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,30.065486111111117,23.992820550585712,30.065486111111117,33.33333333333333,0.0,0.0,0.0
SYNID0100019260,other,other,UNEMPLOYED,25.22,28.35,0.0,21.0,1.0,148.0,792629.0,16.0,1009304.0,5355.601351351352,63081.5,36.0,13.0,1.0,27.0,115.0,36.0,0.1619718309859155,5814,0.0,0.5579453533287889,0.6006965738268331,0.4078472222222222,23.170731707317078,0.0,0.0,0.0
SYNID0100019419,other,other,UNEMPLOYED,28.59,63.7,6.0,14.0,1.0,58.0,386778.0,13.0,1937139.0,6668.586206896552,149010.6923076923,16.0,8.0,1.0,10.0,35.0,21.0,0.1777777777777777,5814,6.0,1.3000071097883596,1.2895991372667082,0.8094560185185186,21.12676056338028,1.0,0.0,0.0
SYNID0100019645,NS,other,RETIRED,30.51,70.99,1.0,18.0,15.0,31.0,1978237.0,26.0,27604501.0,63814.096774193546,1061711.576923077,4.0,6.0,1.0,1.0,8.0,8.0,0.2222222222222222,5814,1.0,1.6229121197089946,1.47287189283932,1.1503993055555557,22.807017543859647,1.0,0.0,1.0
SYNID0100019726,other,other,RETIRED,14.13,72.7,3.0,0.0,0.0,385.0,3108134.5,4.0,47250.0,8073.076623376623,11812.5,60.0,13.0,1.0,69.0,317.0,55.0,0.1839378238341968,5814,3.0,0.2360169971840397,0.2877699033825239,0.1190104166666666,19.28020565552699,0.0,0.0,0.0
SYNID0100019883,other,other,OTHER,23.38,59.71,0.0,36.0,2.0,135.0,1569780.0,22.0,3525789.0,11628.0,160263.13636363635,37.0,11.0,1.0,18.0,101.0,34.0,0.1596638655462184,5411,0.0,0.5862865770417854,0.6535523475946834,0.2856423611111111,22.92993630573249,0.0,0.0,0.0
SYNID0100020142,other,other,SELF_EMPLOYED,28.03,64.92,5.0,14.0,13.0,23.0,2374431.8,28.0,785132.0,103236.1652173913,28040.42857142857,5.0,2.0,1.0,0.0,3.0,3.0,0.3333333333333333,other,4.0,1.8121854166666664,1.7056429764445666,1.0,23.52941176470588,1.0,0.0,0.0
SYNID0100020166,other,other,RETIRED,11.3,68.09,0.0,18.0,5.0,12.0,238003.0,11.0,830935.0,19833.58333333333,75539.54545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.149604377104377,4.063599957956748,3.1321817129629634,17.391304347826086,0.0,0.0,0.0
SYNID0100020197,ON,other,STUDENT,6.0,21.2,0.0,85.0,9.0,81.0,773251.0,53.0,5372246.0,9546.308641975307,101363.1320754717,15.0,9.0,1.0,2.0,34.0,14.0,0.3055555555555556,5814,0.0,0.6715140281258702,0.8135137840643684,0.3515277777777778,30.59701492537313,1.0,0.0,0.0
SYNID0100020265,ON,BRAMPTON,RETIRED,4.36,70.32,0.0,22.0,11.0,16.0,280599.0,17.0,1669321.0,17537.4375,98195.35294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.642996600115741,2.7498463701057343,1.9995254629629629,27.27272727272727,0.0,0.0,0.0
SYNID0100020731,other,other,OTHER,28.4,58.08,2.0,297.0,1.0,261.0,3806000.0,153.0,13532882.0,14582.375478927202,88450.2091503268,31.0,12.0,1.0,17.0,96.0,37.0,0.1327433628318584,5411,2.0,0.2224768238274594,0.3524474741399666,0.0577546296296296,29.95169082125604,1.0,0.0,0.0
SYNID0100020773,QC,GATINEAU,RETIRED,27.31,82.66,0.0,32.0,0.0,11.0,538465.0,24.0,6787430.0,48951.36363636364,282809.5833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.6969406998910674,2.7570493097993998,2.163425925925926,20.0,0.0,0.0,1.0
SYNID0100021218,ON,SCARBOROUGH,RETIRED,23.43,91.04,9.0,18.0,0.0,39.0,821222.0700000001,11.0,1216764.0,21056.97615384616,110614.90909090907,11.0,8.0,1.0,5.0,15.0,16.0,0.15,5812,9.0,1.836734693877551,2.065474529806406,0.9046296296296296,18.0,1.0,0.0,0.0
SYNID0100021236,ON,MISSISSAUGA,OTHER,33.58,79.47,0.0,18.0,0.0,13.0,357638.0,9.0,598204.0,27510.615384615383,66467.11111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.28565200617284,4.559039120378788,2.654074074074074,31.818181818181817,1.0,0.0,0.0
SYNID0100021299,other,other,60010,28.26,61.63,1.0,10.0,11.0,21.0,1181813.0,11.0,690505.0,56276.80952380953,62773.181818181816,2.0,3.0,0.0,0.0,3.0,3.0,0.3333333333333333,5251,1.0,2.925821012544803,3.1523091451522385,1.5365972222222222,18.75,1.0,0.0,0.0
SYNID0100021463,QC,MONTREAL,OTHER,14.54,46.83,0.0,4.0,3.0,5.0,232091.0,10.0,932218.0,46418.2,93221.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,5.88880291005291,7.30885806355658,3.701550925925926,26.666666666666668,1.0,0.0,0.0
SYNID0100022238,AB,other,STUDENT,15.29,21.41,1.0,0.0,3.0,78.0,473529.5,1.0,12471.0,6070.891025641025,12471.0,26.0,10.0,1.0,8.0,67.0,26.0,0.2533333333333333,5411,1.0,1.1427056623931624,1.1449684527646555,0.870920138888889,22.78481012658228,0.0,0.0,0.0
SYNID0100022248,AB,CALGARY,OTHER,12.91,60.67,0.0,29.0,45.0,391.0,3709892.0,39.0,2211200.0,9488.21483375959,56697.4358974359,68.0,17.0,1.0,56.0,300.0,50.0,0.1601123595505618,5814,0.0,0.2129033929033929,0.263137661181185,0.1042592592592592,20.930232558139537,0.0,0.0,0.0
SYNID0100022308,MB,WINNIPEG,STUDENT,3.62,20.18,0.0,0.0,1.0,15.0,127805.0,0.0,0.0,8520.333333333334,0.0,7.0,4.0,1.0,1.0,13.0,11.0,0.1428571428571428,5251,0.0,6.089555224867725,7.741553416857943,2.94353587962963,20.0,0.0,0.0,0.0
SYNID0100022897,other,other,RETIRED,28.06,67.31,3.0,48.0,25.0,290.0,4570322.44,43.0,6301857.0,15759.732551724135,146554.81395348837,61.0,15.0,1.0,41.0,211.0,45.0,0.1706349206349206,5814,3.0,0.2733349718317715,0.2955217164449561,0.1640451388888889,22.52252252252252,1.0,0.0,0.0
SYNID0100023259,MB,other,OTHER,14.13,32.18,26.0,7.0,6.0,41.0,414022.24,17.0,932462.13,10098.103414634146,54850.71352941176,20.0,10.0,1.0,0.0,19.0,11.0,0.1578947368421052,5411,20.0,1.5798568469785574,1.7150169720595645,1.0410416666666666,25.86206896551724,0.0,0.0,0.0
SYNID0100023475,NS,HALIFAX,UNEMPLOYED,9.65,66.69,0.0,0.0,0.0,1.0,343176.0,2.0,188794.0,343176.0,94397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,31.0,35.35533905932738,31.0,33.33333333333333,1.0,0.0,0.0
SYNID0100023734,ON,other,RETIRED,22.63,47.55,1.0,5.0,20.0,32.0,400989.56,20.0,2236889.0,12530.92375,111844.45,7.0,6.0,1.0,0.0,14.0,11.0,0.1428571428571428,5310,1.0,1.7794138071895425,1.8549347252172124,1.345925925925926,17.307692307692307,1.0,0.0,0.0
SYNID0100023889,ON,other,OTHER,6.7,26.13,3.0,50.0,11.0,68.0,1367186.0,25.0,2169813.0,20105.676470588234,86792.52,10.0,7.0,1.0,5.0,20.0,13.0,0.2,5814,3.0,0.9922966988727858,1.0537417719888595,0.7163078703703704,23.655913978494624,0.0,1.0,0.0
SYNID0100024328,ON,other,OTHER,32.68,62.57,0.0,27.0,0.0,14.0,694660.0,19.0,1240109.0,49618.57142857143,65268.89473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.8586950231481483,2.8483149818052014,2.177204861111111,24.24242424242424,1.0,0.0,0.0
SYNID0100024437,BC,other,OTHER,5.82,27.06,0.0,6.0,12.0,10.0,134436.0,8.0,84576.0,13443.6,10572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,5.00962962962963,2.734559980056261,5.6959027777777775,11.11111111111111,0.0,0.0,0.0
SYNID0100024598,AB,EDMONTON,UNEMPLOYED,22.92,67.59,18.0,1.0,0.0,224.0,1072810.34,9.0,151352.0,4789.331875000001,16816.88888888889,54.0,13.0,1.0,23.0,191.0,42.0,0.1682242990654205,5814,14.0,0.3942728787515964,0.3865535604492291,0.2680729166666666,21.45922746781116,0.0,0.0,0.0
SYNID0100024772,other,other,SELF_EMPLOYED,16.6,30.85,1.0,2.0,18.0,107.0,1233909.91,23.0,1161747.0,11531.868317757013,50510.739130434784,31.0,10.0,1.0,15.0,86.0,30.0,0.198019801980198,5814,1.0,0.7085024583692219,0.6912186764222945,0.5749305555555555,25.384615384615383,1.0,0.0,0.0
SYNID0100024936,MB,WINNIPEG,OTHER,13.54,38.71,1.0,9.0,1.0,20.0,194361.0,4.0,422672.0,9718.05,105668.0,9.0,6.0,1.0,1.0,12.0,9.0,0.2307692307692307,5814,1.0,3.573941223832528,2.83766504346995,2.8203240740740743,20.833333333333336,0.0,0.0,0.0
SYNID0100025173,AB,CALGARY,RETIRED,28.71,95.68,0.0,13.0,0.0,5.0,254120.0,8.0,1032614.0,50824.0,129076.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,6.36246238425926,9.09904347879657,4.882974537037037,30.76923076923077,0.0,0.0,0.0
SYNID0100025567,ON,BRAMPTON,73300,14.13,30.07,0.0,8.0,69.0,48.0,1595645.0,34.0,2293672.0,33242.604166666664,67460.94117647059,2.0,1.0,0.0,2.0,0.0,2.0,0.5,5812,0.0,1.0952636316872428,1.240281699067011,0.8459953703703704,24.390243902439025,1.0,0.0,0.0
SYNID0100025619,ON,TORONTO,OTHER,17.14,37.05,0.0,18.0,58.0,54.0,1825491.0,36.0,2084741.0,33805.38888888889,57909.47222222222,6.0,6.0,1.0,2.0,12.0,10.0,0.2857142857142857,5814,0.0,1.020513030586767,0.8795505086459163,0.8746643518518519,24.444444444444443,0.0,0.0,0.0
SYNID0100025622,ON,BRAMPTON,STUDENT,14.13,14.25,0.0,0.0,0.0,210.0,1306640.0,1.0,35909.0,6222.095238095239,35909.0,49.0,15.0,1.0,28.0,183.0,43.0,0.1327014218009478,5411,0.0,0.4352310956790123,0.491084482861348,0.1841724537037037,23.696682464454977,0.0,0.0,0.0
SYNID0100025820,other,other,UNEMPLOYED,31.03,60.3,1.0,24.0,12.0,548.0,3623295.0,25.0,7142659.0,6611.8521897810215,285706.36,78.0,18.0,1.0,76.0,456.0,60.0,0.1729323308270676,5814,1.0,0.1598611313455063,0.2015828788839267,0.0763657407407407,18.49912739965096,1.0,0.0,0.0
SYNID0100026243,ON,BRAMPTON,OTHER,3.71,23.58,5.0,1.0,26.0,44.0,377403.85,14.0,913698.0,8577.360227272728,65264.142857142855,14.0,8.0,1.0,3.0,19.0,14.0,0.1363636363636363,5814,5.0,1.5534677550357374,1.6600143666888876,0.9782175925925926,22.41379310344828,1.0,0.0,0.0
SYNID0100026488,ON,AJAX,10019,24.69,25.61,3.0,4.0,31.0,30.0,566237.0,21.0,1684076.19,18874.566666666666,80194.10428571429,5.0,3.0,1.0,1.0,5.0,6.0,0.1666666666666666,0,3.0,1.7638784722222225,1.911571208261728,1.3241203703703706,19.607843137254903,1.0,0.0,0.0
SYNID0100026603,ON,SCARBOROUGH,UNEMPLOYED,2.29,26.37,10.0,18.0,13.0,246.0,2059941.07,21.0,1141602.0,8373.74418699187,54362.0,48.0,12.0,1.0,24.0,201.0,40.0,0.1688888888888889,5814,9.0,0.3432028421748817,0.3754533905009727,0.1786574074074074,19.47565543071161,1.0,0.0,0.0
SYNID0100026730,other,other,SELF_EMPLOYED,25.07,65.26,0.0,1.0,6.0,6.0,162934.0,2.0,44455.0,27155.666666666668,22227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,12.882280092592593,21.26900308852607,4.107534722222222,12.5,1.0,0.0,0.0
SYNID0100027385,other,other,65100,14.13,61.33,1.0,14.0,0.0,73.0,378158.0,9.0,635017.0,5180.246575342466,70557.44444444444,23.0,9.0,1.0,14.0,53.0,27.0,0.208955223880597,5411,1.0,1.1174579903978052,1.367072869794528,0.682037037037037,20.73170731707317,0.0,0.0,0.0
SYNID0100028117,AB,CALGARY,STUDENT,6.19,20.76,2.0,18.0,70.0,69.0,1815966.0,28.0,833471.0,26318.34782608696,29766.821428571428,5.0,7.0,1.0,1.0,5.0,5.0,0.3333333333333333,5541,2.0,0.9540952932098764,1.083333775549127,0.569236111111111,23.711340206185564,1.0,0.0,0.0
SYNID0100028203,other,other,OTHER,11.68,28.18,1.0,6.0,1.0,33.0,574505.0,3.0,177304.0,17409.242424242424,59101.333333333336,12.0,7.0,1.0,6.0,20.0,16.0,0.1923076923076923,5814,0.0,2.542828042328042,2.921137951180714,1.2248379629629629,22.22222222222222,1.0,0.0,0.0
SYNID0100028625,other,other,RETIRED,12.44,67.81,4.0,9.0,3.0,301.0,1979494.0,14.0,587573.0,6576.3920265780735,41969.5,54.0,12.0,1.0,32.0,267.0,55.0,0.1672240802675585,5411,3.0,0.2910974360108516,0.3324303527234905,0.154693287037037,18.41269841269841,0.0,0.0,0.0
SYNID0100028682,ON,other,10019,13.48,50.86,3.0,6.0,10.0,76.0,386511.92,12.0,594610.0,5085.683157894737,49550.833333333336,22.0,12.0,1.0,12.0,57.0,24.0,0.2028985507246377,5814,3.0,1.0426374255002129,1.0148263607076804,0.7549189814814815,20.454545454545457,0.0,0.0,0.0
SYNID0100028742,other,other,OTHER,11.66,43.25,8.0,4.0,137.0,87.0,3014035.0,65.0,2090182.0,34644.08045977011,32156.646153846155,5.0,6.0,1.0,0.0,3.0,3.0,0.3333333333333333,5310,5.0,0.6081052244297277,0.6586102583281674,0.3999421296296296,24.34210526315789,0.0,0.0,0.0
SYNID0100028784,other,other,OTHER,34.75,52.65,1.0,16.0,19.0,58.0,1727250.0,31.0,2340291.84,29780.172413793105,75493.28516129032,17.0,8.0,1.0,4.0,36.0,17.0,0.175,5814,1.0,1.027471985479798,1.069491995483485,0.6910011574074074,25.842696629213485,1.0,0.0,0.0
SYNID0100028955,other,other,OTHER,19.25,55.55,7.0,24.0,0.0,19.0,2627270.19,15.0,1701971.77,138277.37842105262,113464.78466666667,4.0,4.0,1.0,0.0,1.0,1.0,1.0,other,7.0,2.6154394640852976,2.8142154500017766,1.812372685185185,23.52941176470588,1.0,0.0,0.0
SYNID0100029550,ON,other,OTHER,2.69,22.84,0.0,18.0,17.0,24.0,532875.0,18.0,1027744.0,22203.125,57096.88888888889,3.0,4.0,1.0,1.0,6.0,7.0,0.1428571428571428,0,0.0,2.228536303071364,2.308775704239573,1.4179976851851852,21.428571428571427,0.0,0.0,0.0
SYNID0100029659,ON,MISSISSAUGA,SELF_EMPLOYED,21.86,60.4,0.0,0.0,0.0,1.0,1180034.0,4.0,84366.0,1180034.0,21091.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,18.5,8.736894948054106,21.5,20.0,1.0,0.0,0.0
SYNID0100029977,AB,EDMONTON,OTHER,15.36,45.16,4.0,22.0,2.0,172.0,915769.0,19.0,1956139.88,5324.238372093023,102954.7305263158,38.0,14.0,1.0,24.0,136.0,46.0,0.14375,5814,3.0,0.4792199074074074,0.4714111170226668,0.2787731481481481,20.418848167539267,1.0,0.0,0.0
SYNID0100030114,other,other,OTHER,6.5,61.89,0.0,0.0,6.0,5.0,537927.0,1.0,29502.0,107585.4,29502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,16.287865740740738,8.889831604679003,16.185405092592593,16.666666666666664,0.0,0.0,0.0
SYNID0100030522,other,other,RETIRED,33.41,72.66,7.0,19.0,2.0,44.0,475659.99,14.0,1293717.0,10810.454318181815,92408.35714285714,16.0,11.0,1.0,5.0,25.0,19.0,0.1666666666666666,5411,7.0,1.579400990903184,1.754473340394148,0.9140972222222222,22.41379310344828,0.0,0.0,0.0
SYNID0100030710,ON,BRAMPTON,OTHER,14.73,31.81,1.0,9.0,41.0,36.0,1667292.0,21.0,363107.0,46313.66666666666,17290.809523809523,3.0,5.0,0.0,1.0,5.0,6.0,0.1666666666666666,0,1.0,1.5780493551587302,1.9382108171856176,0.789693287037037,21.052631578947366,0.0,0.0,0.0
SYNID0100030983,other,other,UNEMPLOYED,14.13,47.55,4.0,58.0,0.0,56.0,1479781.2,26.0,1796842.0,26424.664285714283,69109.30769230769,11.0,8.0,1.0,3.0,17.0,16.0,0.15,5411,4.0,1.1293609967992684,1.6315552770396329,0.6499768518518518,24.390243902439025,0.0,0.0,0.0
SYNID0100030996,ON,other,UNEMPLOYED,2.55,25.65,5.0,17.0,29.0,292.0,2184331.0,25.0,969923.79,7480.585616438356,38796.9516,61.0,16.0,1.0,30.0,236.0,43.0,0.1578947368421052,5814,5.0,0.289391665201594,0.3171851714506746,0.1589988425925926,18.92744479495268,0.0,0.0,0.0
SYNID0100031148,ON,other,OTHER,6.79,55.2,2.0,0.0,0.0,11.0,66689.0,3.0,207829.0,6062.636363636364,69276.33333333333,7.0,5.0,1.0,0.0,11.0,8.0,0.2727272727272727,5814,1.0,5.8712286324786325,5.3818594452808615,6.287581018518519,28.57142857142857,1.0,0.0,0.0
SYNID0100031276,AB,EDMONTON,SELF_EMPLOYED,24.94,58.07,3.0,30.0,0.0,110.0,834410.98,21.0,1968151.0,7585.554363636364,93721.47619047618,30.0,10.0,1.0,7.0,90.0,29.0,0.1237113402061855,5814,2.0,0.7018928062678063,0.8026750314857811,0.3990104166666667,25.95419847328244,1.0,0.0,0.0
SYNID0100031448,AB,CALGARY,OTHER,14.13,40.34,0.0,14.0,80.0,93.0,2737616.0,52.0,7116673.0,29436.7311827957,136859.09615384616,14.0,7.0,1.0,12.0,33.0,22.0,0.2444444444444444,5814,0.0,0.6344051408179012,0.6404022935421422,0.425150462962963,20.0,1.0,0.0,0.0
SYNID0100031720,ON,other,RETIRED,24.79,70.97,8.0,28.0,12.0,136.0,1061919.45,23.0,1422838.0,7808.23125,61862.52173913043,41.0,12.0,1.0,13.0,96.0,33.0,0.2110091743119266,5814,8.0,0.5774063818565401,0.6805976584272625,0.3346238425925926,22.641509433962263,1.0,0.0,0.0
SYNID0100031724,other,other,STUDENT,5.98,27.07,2.0,19.0,14.0,301.0,2164786.99,21.0,854986.9299999999,7191.983355481729,40713.66333333333,54.0,12.0,1.0,43.0,244.0,52.0,0.1533101045296167,5814,2.0,0.2843862495673243,0.3003654337437808,0.1501388888888888,22.67080745341615,0.0,0.0,0.0
SYNID0100031730,other,other,OTHER,7.17,27.33,0.0,44.0,12.0,41.0,464371.0,30.0,3219362.0,11326.121951219511,107312.06666666668,7.0,5.0,1.0,0.0,15.0,8.0,0.3333333333333333,5814,0.0,1.2994244378306878,1.4351005323632484,0.851574074074074,21.12676056338028,0.0,0.0,0.0
SYNID0100031829,MB,WINNIPEG,RETIRED,36.25,70.92,2.0,24.0,57.0,46.0,1400806.0,41.0,1759259.25,30452.304347826088,42908.76219512195,2.0,4.0,1.0,2.0,1.0,3.0,0.3333333333333333,5542,0.0,1.0613638565891472,1.3134992662266198,0.5136863425925926,25.287356321839084,1.0,0.0,0.0
SYNID0100032192,AB,EDMONTON,RETIRED,30.26,66.61,0.0,47.0,11.0,41.0,1079948.0,31.0,2233987.0,26340.19512195122,72064.09677419355,7.0,5.0,1.0,2.0,6.0,7.0,0.25,5812,0.0,1.294045057381325,1.564031635001011,0.7511805555555555,25.0,1.0,0.0,0.0
SYNID0100032279,AB,other,10019,14.13,47.24,0.0,12.0,7.0,42.0,407410.0,13.0,1372847.0,9700.238095238095,105603.6153846154,14.0,8.0,1.0,6.0,27.0,19.0,0.1818181818181818,5411,0.0,1.64644890260631,1.452856220296581,1.1576851851851853,20.0,0.0,1.0,0.0
SYNID0100032627,other,other,RETIRED,32.4,67.12,11.0,20.0,0.0,18.0,123287.73,14.0,1317967.0,6849.318333333333,94140.5,5.0,3.0,1.0,1.0,0.0,1.0,1.0,other,10.0,2.8728442353643966,2.999255496637637,2.1876967592592598,18.75,0.0,0.0,0.0
SYNID0100033027,BC,other,SELF_EMPLOYED,14.13,75.43,0.0,9.0,22.0,197.0,1857320.0,20.0,1131691.0,9428.020304568528,56584.55,41.0,12.0,1.0,20.0,165.0,35.0,0.1621621621621621,5814,0.0,0.4254553540809328,0.4399036403958483,0.2603414351851851,21.658986175115206,1.0,0.0,0.0
SYNID0100033322,other,other,RETIRED,25.85,69.92,9.0,18.0,3.0,116.0,777306.29,18.0,819576.75,6700.916293103449,45532.04166666666,33.0,11.0,1.0,11.0,89.0,29.0,0.17,5814,6.0,0.6738250139236981,0.718357986099705,0.4513194444444444,21.64179104477612,1.0,0.0,0.0
SYNID0100033763,ON,HAMILTON,STUDENT,8.98,47.55,0.0,0.0,0.0,1.0,5176.0,2.0,216624.0,5176.0,108312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,11.0,5.656854249492381,11.0,33.33333333333333,1.0,0.0,0.0
SYNID0100033846,other,other,UNEMPLOYED,24.51,49.74,0.0,6.0,0.0,3.0,20528.0,4.0,1338410.0,6842.666666666667,334602.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,6.2123379629629625,4.87594877450346,4.863125,14.285714285714285,1.0,0.0,0.0
SYNID0100033968,other,other,RETIRED,32.4,65.37,1.0,28.0,13.0,140.0,814862.75,25.0,1871524.0,5820.448214285714,74860.96,31.0,12.0,1.0,22.0,101.0,35.0,0.1463414634146341,5411,1.0,0.5559304426377597,0.5981376925377784,0.4043171296296296,21.818181818181817,0.0,0.0,0.0
SYNID0100035506,MB,WINNIPEG,OTHER,9.9,32.81,8.0,49.0,5.0,50.0,484712.62,25.0,2960285.0,9694.2524,118411.4,10.0,7.0,1.0,4.0,9.0,12.0,0.1538461538461538,5814,6.0,1.2226914414414416,1.3777681460215785,0.7111689814814814,25.333333333333336,0.0,0.0,0.0
SYNID0100035641,other,other,OTHER,33.93,61.34,12.0,10.0,21.0,217.0,1416271.24,19.0,453545.87,6526.595576036866,23870.835263157893,38.0,13.0,1.0,30.0,163.0,46.0,0.155440414507772,5814,9.0,0.3906869582348306,0.4049076011883482,0.1997106481481481,21.610169491525426,0.0,0.0,0.0
SYNID0100035690,BC,SURREY,RETIRED,38.22,93.91,0.0,17.0,0.0,9.0,170629.0,12.0,11919284.0,18958.777777777777,993273.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.515190393518519,4.837797060589711,3.4352141203703703,19.047619047619047,1.0,0.0,0.0
SYNID0100035703,NB,other,OTHER,6.61,29.31,16.0,13.0,65.0,64.0,1673821.23,31.0,2038682.0,26153.45671875,65763.93548387097,8.0,4.0,1.0,1.0,0.0,1.0,1.0,5812,16.0,0.9625360766351458,0.8957626934716058,0.6975868055555555,24.210526315789476,0.0,0.0,0.0
SYNID0100036197,other,other,OTHER,30.45,64.92,0.0,17.0,0.0,7.0,163757.0,10.0,579539.0,23393.85714285714,57953.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,5.221068431712963,3.9945036761553454,5.175179398148147,23.52941176470588,0.0,0.0,0.0
SYNID0100036671,AB,EDMONTON,RETIRED,25.43,72.37,0.0,0.0,0.0,0.0,0.0,1.0,10543.0,0.0,10543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,1.329193984885621,1.3704641589763,0.8780815972222222,100.0,1.0,0.0,0.0
SYNID0100036688,ON,other,STUDENT,9.63,23.15,0.0,6.0,8.0,100.0,638702.0,10.0,326927.0,6387.02,32692.7,28.0,11.0,1.0,13.0,83.0,30.0,0.1770833333333333,5814,0.0,0.8399148402990146,0.7827920472892577,0.6330555555555556,24.545454545454547,0.0,0.0,0.0
SYNID0100036773,other,other,RETIRED,2.56,65.29,4.0,3.0,0.0,63.0,981869.0,7.0,268686.27,15585.222222222224,38383.75285714286,27.0,8.0,1.0,12.0,50.0,23.0,0.1774193548387097,5411,3.0,1.2547431897477186,1.4809226027615394,0.8317245370370371,22.857142857142858,1.0,0.0,0.0
SYNID0100036786,AB,other,SELF_EMPLOYED,6.66,28.76,0.0,28.0,9.0,19.0,354877.0,19.0,1992300.0,18677.736842105263,104857.8947368421,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5411,0.0,2.4496837462462464,2.497873175863737,1.2922916666666666,18.421052631578945,0.0,0.0,0.0
SYNID0100036935,ON,AJAX,OTHER,4.89,28.69,0.0,35.0,10.0,25.0,677714.0,27.0,2498480.0,27108.56,92536.29629629628,3.0,3.0,1.0,1.0,3.0,3.0,0.5,other,0.0,1.764680237835875,1.5983115451948182,1.1336342592592592,19.230769230769237,1.0,0.0,0.0
SYNID0100037007,ON,TORONTO,313,6.75,44.73,7.0,8.0,22.0,101.0,1072718.0,22.0,776941.19,10620.970297029702,35315.50863636364,30.0,10.0,1.0,13.0,72.0,26.0,0.2352941176470588,5814,6.0,0.7452492220704311,0.8918467732070432,0.3378530092592592,23.577235772357724,1.0,0.0,0.0
