customer_id,kyc_type,province,city,industry_code,occupation_code,sales_cents,account_age,birth_business_age,total_transaction_count,transaction_count_ABM,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,transaction_count_Western Union,transaction_count_Wire,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_transaction_count,card_ecommerce_count,card_non_ecommerce_count,card_ecommerce_to_nonecommerce_ratio,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,card_second_mcc,abm_transaction_count,abm_cash_count,abm_non_cash_count,abm_cash_to_non_cash_ratio,Debit_Amount_Total,Credit_Amount_Total,Averagetime_between_alltransaction,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days
SYNID0100014851,individual,other,other,,65100,,25.59,,207,2,182,0,23,0,0,0,192.0,1121796.64,15.0,1592531.0,5842.690833333333,106168.73333333334,49,15,1,182.0,31.0,151.0,0.2052980132450331,38.0,0.15934065934065933,5814,5411,2.0,2.0,0.0,,1121796.64,1592531.0,0.4435644777058612,0.5185155075654618,0.23703703703703705,19.806763285024154
SYNID0100015045,individual,ON,BRAMPTON,,6,,32.01,75.6,175,1,146,0,26,2,0,0,162.0,1461383.0,13.0,994216.0,9020.882716049382,76478.15384615384,39,13,1,146.0,24.0,122.0,0.19672131147540983,37.0,0.2191780821917808,5814,5411,1.0,1.0,0.0,,1461383.0,994216.0,0.5249109328437633,0.5380947685444528,0.3214872685185185,22.285714285714285
SYNID0100015109,individual,other,other,,65100,,28.73,53.76,97,19,32,2,16,28,0,0,79.0,1128512.62,18.0,1846382.69,14284.969873417724,102576.81611111111,15,9,1,32.0,5.0,27.0,0.18518518518518517,19.0,0.15625,5814,5541,19.0,18.0,1.0,18.0,1128512.62,1846382.69,0.9389442274305555,0.9381707499160848,0.7942245370370371,21.649484536082475
SYNID0100015225,individual,ON,KINGSTON,,UNEMPLOYED,,19.88,45.72,8,0,0,0,8,0,0,0,3.0,871306.0,5.0,744467.0,290435.3333333333,148893.4,0,0,0,,,,,,,,,,,,,871306.0,744467.0,11.285787037037037,8.744638072207731,13.649409722222222,25.0
SYNID0100015975,individual,ON,THOROLD,,SELF_EMPLOYED,,7.03,48.65,10,0,2,5,0,3,0,0,5.0,49913.0,5.0,159592.0,9982.6,31918.4,2,2,0,2.0,1.0,1.0,1.0,2.0,0.5,4816,5542,,,,,49913.0,159592.0,7.620547839506173,9.325886039449513,5.169895833333333,20.0
SYNID0100016064,individual,ON,STONEY CREEK,,STUDENT,,4.91,15.43,8,0,0,0,0,8,0,0,3.0,120949.0,5.0,324622.0,40316.333333333336,64924.4,0,0,0,,,,,,,,,,,,,120949.0,324622.0,12.23525958994709,6.240160033908139,13.904178240740741,12.5
SYNID0100016314,individual,other,other,,RETIRED,,11.01,89.38,13,1,4,1,7,0,0,0,9.0,224453.0,4.0,371397.0,24939.222222222223,92849.25,4,4,0,4.0,1.0,3.0,0.3333333333333333,4.0,0.25,5310,5411,1.0,1.0,0.0,,224453.0,371397.0,6.134677854938271,5.238102045746516,5.043431712962963,23.076923076923077
SYNID0100016895,individual,other,other,,RETIRED,,25.07,64.62,260,1,222,1,7,29,0,0,236.0,1408511.85,24.0,712651.0,5968.270550847458,29693.791666666668,48,14,1,222.0,35.0,187.0,0.18716577540106952,43.0,0.14864864864864866,5814,5411,1.0,1.0,0.0,,1408511.85,712651.0,0.35495933433433435,0.374029005034888,0.21641203703703704,23.46153846153846
SYNID0100017219,individual,ON,OSHAWA,,RETIRED,,26.48,67.94,108,4,63,2,13,26,0,0,83.0,1032539.75,25.0,13065922.33,12440.237951807228,522636.8932,16,9,1,63.0,11.0,52.0,0.21153846153846154,24.0,0.1746031746031746,5411,5814,4.0,2.0,2.0,1.0,1032539.75,13065922.33,0.8537448078920041,0.8818286257838923,0.6629282407407407,25.0
SYNID0100017804,individual,QC,GATINEAU,,UNEMPLOYED,,1.12,32.41,14,0,0,0,14,0,0,0,5.0,80210.0,9.0,1077870.0,16042.0,119763.33333333333,0,0,0,,,,,,,,,,,,,80210.0,1077870.0,6.610866274928775,5.651831211051909,5.812881944444444,28.57142857142857
SYNID0100018428,individual,other,other,,RETIRED,,28.02,69.96,115,9,86,1,3,16,0,0,100.0,1127325.2,15.0,626108.06,11273.252,41740.537333333334,25,11,1,86.0,8.0,78.0,0.10256410256410256,26.0,0.1744186046511628,5814,5411,9.0,7.0,2.0,3.5,1127325.2,626108.06,0.8002935144574399,0.8833386002075633,0.6499074074074074,22.608695652173914
SYNID0100018441,individual,other,other,,RETIRED,,28.05,82.12,31,13,12,0,6,0,0,0,24.0,345817.5,7.0,185791.01,14409.0625,26541.57285714286,12,9,1,12.0,1.0,11.0,0.09090909090909091,10.0,0.16666666666666666,0,5814,13.0,11.0,2.0,5.5,345817.5,185791.01,3.039440972222222,3.864963338820133,1.7479976851851853,19.35483870967742
SYNID0100018558,individual,other,other,,65100,,2.72,37.3,62,0,26,8,22,6,0,0,47.0,985053.0,15.0,1476608.0,20958.574468085106,98440.53333333334,7,7,1,26.0,3.0,23.0,0.13043478260869565,16.0,0.15384615384615385,5411,5812,,,,,985053.0,1476608.0,1.3619619004250152,1.4394372849670274,1.0,25.806451612903224
SYNID0100018651,individual,ON,WHITBY,,RETIRED,,6.71,70.18,189,6,151,0,32,0,0,0,170.0,1656895.0,19.0,1766636.0,9746.441176470587,92980.84210526316,38,12,1,151.0,21.0,130.0,0.16153846153846155,41.0,0.12582781456953643,5814,5411,6.0,6.0,0.0,,1656895.0,1766636.0,0.4852023616036249,0.5445268028562754,0.3006770833333333,23.809523809523807
SYNID0100018816,individual,ON,VAUGHAN,,10019,,7.23,44.74,38,1,9,1,15,12,0,0,27.0,796345.0,11.0,201501.0,29494.25925925926,18318.272727272728,8,5,1,9.0,1.0,8.0,0.125,6.0,0.3333333333333333,5310,5411,1.0,1.0,0.0,,796345.0,201501.0,2.3264961836836835,2.5191604604439704,1.7083449074074073,23.684210526315788
SYNID0100018982,individual,ON,BARRIE,,OTHER,,30.68,54.02,78,29,1,6,13,29,0,0,38.0,985453.66,40.0,1963300.32,25932.99105263158,49082.508,11,6,1,1.0,0.0,1.0,0.0,1.0,1.0,5411,,29.0,26.0,3.0,8.666666666666666,985453.66,1963300.32,1.1656939935064936,1.1873784041668687,0.7276736111111111,24.358974358974358
SYNID0100019186,individual,ON,STONEY CREEK,,STUDENT,,2.92,14.34,3,0,0,0,0,3,0,0,1.0,157331.0,2.0,55639.0,157331.0,27819.5,0,0,0,,,,,,,,,,,,,157331.0,55639.0,30.065486111111113,23.992820550585712,30.065486111111113,33.33333333333333
SYNID0100019260,individual,other,other,,UNEMPLOYED,,25.22,28.35,164,0,142,0,21,1,0,0,148.0,792629.0,16.0,1009304.0,5355.601351351352,63081.5,36,13,1,142.0,27.0,115.0,0.23478260869565218,36.0,0.1619718309859155,5814,5411,,,,,792629.0,1009304.0,0.5579453533287889,0.6006965738268331,0.40784722222222225,23.170731707317074
SYNID0100019419,individual,other,other,,UNEMPLOYED,,28.59,63.7,71,6,45,5,14,1,0,0,58.0,386778.0,13.0,1937139.0,6668.586206896552,149010.6923076923,16,8,1,45.0,10.0,35.0,0.2857142857142857,21.0,0.17777777777777778,5814,5411,6.0,6.0,0.0,,386778.0,1937139.0,1.3000071097883596,1.2895991372667082,0.8094560185185186,21.12676056338028
SYNID0100019645,individual,NS,DARTMOUTH,,RETIRED,,30.51,70.99,57,1,9,4,18,15,0,10,31.0,1978237.0,26.0,27604501.0,63814.096774193546,1061711.576923077,4,6,1,9.0,1.0,8.0,0.125,8.0,0.2222222222222222,5814,0,1.0,1.0,0.0,,1978237.0,27604501.0,1.6229121197089946,1.47287189283932,1.1503993055555557,22.807017543859647
SYNID0100019726,individual,other,other,,RETIRED,,,72.7,389,3,386,0,0,0,0,0,385.0,3108134.5,4.0,47250.0,8073.0766233766235,11812.5,60,13,1,386.0,69.0,317.0,0.21766561514195584,55.0,0.18393782383419688,5814,5411,3.0,3.0,0.0,,3108134.5,47250.0,0.2360169971840397,0.28776990338252395,0.11901041666666667,19.28020565552699
SYNID0100019883,individual,other,other,,33102,,23.38,59.71,157,0,119,0,36,2,0,0,135.0,1569780.0,22.0,3525789.0,11628.0,160263.13636363635,37,11,1,119.0,18.0,101.0,0.1782178217821782,34.0,0.15966386554621848,5411,5814,,,,,1569780.0,3525789.0,0.5862865770417854,0.6535523475946834,0.28564236111111113,22.929936305732486
SYNID0100020142,individual,other,other,,SELF_EMPLOYED,,28.03,64.92,51,5,3,16,14,13,0,0,23.0,2374431.8,28.0,785132.0,103236.1652173913,28040.428571428572,5,2,1,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,4899,5814,5.0,4.0,1.0,4.0,2374431.8,785132.0,1.8121854166666664,1.7056429764445666,1.0,23.52941176470588
SYNID0100020166,individual,other,other,,RETIRED,,11.3,68.09,23,0,0,0,18,5,0,0,12.0,238003.0,11.0,830935.0,19833.583333333332,75539.54545454546,0,0,0,,,,,,,,,,,,,238003.0,830935.0,4.149604377104377,4.063599957956748,3.1321817129629634,17.391304347826086
SYNID0100020197,individual,ON,CORNWALL,,STUDENT,,6.0,21.2,134,0,36,4,85,9,0,0,81.0,773251.0,53.0,5372246.0,9546.308641975309,101363.1320754717,15,9,1,36.0,2.0,34.0,0.058823529411764705,14.0,0.3055555555555556,5814,5411,,,,,773251.0,5372246.0,0.6715140281258702,0.8135137840643684,0.3515277777777778,30.597014925373134
SYNID0100020265,individual,ON,BRAMPTON,,RETIRED,,4.36,70.32,33,0,0,0,22,11,0,0,16.0,280599.0,17.0,1669321.0,17537.4375,98195.35294117648,0,0,0,,,,,,,,,,,,,280599.0,1669321.0,2.642996600115741,2.7498463701057343,1.9995254629629629,27.27272727272727
SYNID0100020731,individual,other,other,,OTHER,,28.4,58.08,414,2,113,1,297,1,0,0,261.0,3806000.0,153.0,13532882.0,14582.375478927202,88450.2091503268,31,12,1,113.0,17.0,96.0,0.17708333333333334,37.0,0.13274336283185842,5411,5814,2.0,2.0,0.0,,3806000.0,13532882.0,0.22247682382745942,0.35244747413996663,0.05775462962962963,29.951690821256037
SYNID0100020773,individual,QC,GATINEAU,,RETIRED,,27.31,82.66,35,0,0,0,32,0,0,3,11.0,538465.0,24.0,6787430.0,48951.36363636364,282809.5833333333,0,0,0,,,,,,,,,,,,,538465.0,6787430.0,2.6969406998910674,2.7570493097993993,2.163425925925926,20.0
SYNID0100021218,individual,ON,SCARBOROUGH,,RETIRED,,23.43,91.04,50,9,20,3,18,0,0,0,39.0,821222.0700000001,11.0,1216764.0,21056.976153846157,110614.90909090909,11,8,1,20.0,5.0,15.0,0.3333333333333333,16.0,0.15,5812,5814,9.0,9.0,0.0,,821222.0700000001,1216764.0,1.836734693877551,2.065474529806406,0.9046296296296297,18.0
SYNID0100021236,individual,ON,MISSISSAUGA,,OTHER,,33.58,79.47,22,0,0,4,18,0,0,0,13.0,357638.0,9.0,598204.0,27510.615384615383,66467.11111111111,0,0,0,,,,,,,,,,,,,357638.0,598204.0,4.28565200617284,4.559039120378788,2.654074074074074,31.818181818181817
SYNID0100021299,individual,other,other,,60010,,28.26,61.63,32,1,3,7,10,11,0,0,21.0,1181813.0,11.0,690505.0,56276.80952380953,62773.181818181816,2,3,0,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,5251,5411,1.0,1.0,0.0,,1181813.0,690505.0,2.925821012544803,3.1523091451522385,1.5365972222222222,18.75
SYNID0100021463,individual,QC,MONTREAL,,OTHER,,14.54,46.83,15,0,0,8,4,3,0,0,5.0,232091.0,10.0,932218.0,46418.2,93221.8,0,0,0,,,,,,,,,,,,,232091.0,932218.0,5.88880291005291,7.30885806355658,3.701550925925926,26.666666666666668
SYNID0100022238,individual,AB,MEDICINE HAT,,STUDENT,,15.29,21.41,79,1,75,0,0,3,0,0,78.0,473529.5,1.0,12471.0,6070.891025641025,12471.0,26,10,1,75.0,8.0,67.0,0.11940298507462686,26.0,0.25333333333333335,5411,5814,1.0,1.0,0.0,,473529.5,12471.0,1.1427056623931624,1.1449684527646555,0.870920138888889,22.78481012658228
SYNID0100022248,individual,AB,CALGARY,,10010,,12.91,60.67,430,0,356,0,29,45,0,0,391.0,3709892.0,39.0,2211200.0,9488.21483375959,56697.4358974359,68,17,1,356.0,56.0,300.0,0.18666666666666668,50.0,0.1601123595505618,5814,5411,,,,,3709892.0,2211200.0,0.2129033929033929,0.263137661181185,0.10425925925925926,20.930232558139537
SYNID0100022308,individual,MB,WINNIPEG,,STUDENT,,3.62,20.18,15,0,14,0,0,1,0,0,15.0,127805.0,,,8520.333333333334,,7,4,1,14.0,1.0,13.0,0.07692307692307693,11.0,0.14285714285714285,5251,5310,,,,,127805.0,,6.089555224867725,7.741553416857943,2.94353587962963,20.0
SYNID0100022897,individual,other,other,,RETIRED,,28.06,67.31,333,3,252,5,48,25,0,0,290.0,4570322.4399999995,43.0,6301857.0,15759.732551724137,146554.81395348837,61,15,1,252.0,41.0,211.0,0.1943127962085308,45.0,0.17063492063492064,5814,5411,3.0,3.0,0.0,,4570322.4399999995,6301857.0,0.2733349718317715,0.2955217164449561,0.1640451388888889,22.52252252252252
SYNID0100023259,individual,MB,BRANDON,,OTHER,,,32.18,58,26,19,0,7,6,0,0,41.0,414022.24,17.0,932462.13,10098.103414634146,54850.71352941176,20,10,1,19.0,0.0,19.0,0.0,11.0,0.15789473684210525,5411,5541,26.0,20.0,6.0,3.3333333333333335,414022.24,932462.13,1.5798568469785574,1.7150169720595645,1.0410416666666666,25.862068965517242
SYNID0100023475,individual,NS,HALIFAX,,UNEMPLOYED,,9.65,66.69,3,0,0,3,0,0,0,0,1.0,343176.0,2.0,188794.0,343176.0,94397.0,0,0,0,,,,,,,,,,,,,343176.0,188794.0,31.0,35.35533905932738,31.0,33.33333333333333
SYNID0100023734,individual,ON,WATERLOO,,RETIRED,,22.63,,52,1,14,12,5,20,0,0,32.0,400989.56,20.0,2236889.0,12530.92375,111844.45,7,6,1,14.0,0.0,14.0,0.0,11.0,0.14285714285714285,5310,5411,1.0,1.0,0.0,,400989.56,2236889.0,1.7794138071895425,1.8549347252172124,1.345925925925926,17.307692307692307
SYNID0100023889,individual,ON,NIAGARA FALLS,,OTHER,,6.7,26.13,93,3,25,0,50,11,4,0,68.0,1367186.0,25.0,2169813.0,20105.676470588234,86792.52,10,7,1,25.0,5.0,20.0,0.25,13.0,0.2,5814,5411,3.0,3.0,0.0,,1367186.0,2169813.0,0.9922966988727858,1.0537417719888595,0.7163078703703704,23.655913978494624
SYNID0100024328,individual,ON,WELLAND,,OTHER,,32.68,62.57,33,0,0,6,27,0,0,0,14.0,694660.0,19.0,1240109.0,49618.57142857143,65268.89473684211,0,0,0,,,,,,,,,,,,,694660.0,1240109.0,2.8586950231481483,2.8483149818052014,2.177204861111111,24.242424242424242
SYNID0100024437,individual,BC,DELTA,,64409,,5.82,27.06,18,0,0,0,6,12,0,0,10.0,134436.0,8.0,84576.0,13443.6,10572.0,0,0,0,,,,,,,,,,,,,134436.0,84576.0,5.00962962962963,2.7345599800562614,5.6959027777777775,11.11111111111111
SYNID0100024598,individual,AB,EDMONTON,,UNEMPLOYED,,22.92,67.59,233,18,214,0,1,0,0,0,224.0,1072810.34,9.0,151352.0,4789.331875000001,16816.88888888889,54,13,1,214.0,23.0,191.0,0.12041884816753927,42.0,0.16822429906542055,5814,5411,18.0,14.0,4.0,3.5,1072810.34,151352.0,0.3942728787515964,0.38655356044922917,0.26807291666666666,21.45922746781116
SYNID0100024772,individual,other,other,,SELF_EMPLOYED,,16.6,30.85,130,1,101,8,2,18,0,0,107.0,1233909.9100000001,23.0,1161747.0,11531.868317757011,50510.739130434784,31,10,1,101.0,15.0,86.0,0.1744186046511628,30.0,0.19801980198019803,5814,5411,1.0,1.0,0.0,,1233909.9100000001,1161747.0,0.7085024583692219,0.6912186764222945,0.5749305555555555,25.384615384615383
SYNID0100024936,individual,MB,WINNIPEG,,OTHER,,13.54,38.71,24,1,13,0,9,1,0,0,20.0,194361.0,4.0,422672.0,9718.05,105668.0,9,6,1,13.0,1.0,12.0,0.08333333333333333,9.0,0.23076923076923078,5814,5541,1.0,1.0,0.0,,194361.0,422672.0,3.573941223832528,2.8376650434699506,2.8203240740740743,20.833333333333336
SYNID0100025173,individual,AB,CALGARY,,RETIRED,,28.71,95.68,13,0,0,0,13,0,0,0,5.0,254120.0,8.0,1032614.0,50824.0,129076.75,0,0,0,,,,,,,,,,,,,254120.0,1032614.0,6.36246238425926,9.09904347879657,4.882974537037037,30.76923076923077
SYNID0100025567,individual,ON,BRAMPTON,,73300,,,30.07,82,0,2,3,8,69,0,0,48.0,1595645.0,34.0,2293672.0,33242.604166666664,67460.94117647059,2,1,0,2.0,2.0,0.0,,2.0,0.5,5812,7995,,,,,1595645.0,2293672.0,1.0952636316872428,1.240281699067011,0.8459953703703704,24.390243902439025
SYNID0100025619,individual,ON,TORONTO,,OTHER,,17.14,37.05,90,0,14,0,18,58,0,0,54.0,1825491.0,36.0,2084741.0,33805.38888888889,57909.47222222222,6,6,1,14.0,2.0,12.0,0.16666666666666666,10.0,0.2857142857142857,5814,5812,,,,,1825491.0,2084741.0,1.0205130305867667,0.8795505086459163,0.8746643518518519,24.444444444444443
SYNID0100025622,individual,ON,BRAMPTON,,STUDENT,,,14.25,211,0,211,0,0,0,0,0,210.0,1306640.0,1.0,35909.0,6222.0952380952385,35909.0,49,15,1,211.0,28.0,183.0,0.15300546448087432,43.0,0.13270142180094788,5411,5814,,,,,1306640.0,35909.0,0.43523109567901236,0.49108448286134804,0.18417245370370372,23.696682464454977
SYNID0100025820,individual,other,other,,UNEMPLOYED,,31.03,60.3,573,1,532,4,24,12,0,0,548.0,3623295.0,25.0,7142659.0,6611.8521897810215,285706.36,78,18,1,532.0,76.0,456.0,0.16666666666666666,60.0,0.17293233082706766,5814,5411,1.0,1.0,0.0,,3623295.0,7142659.0,0.15986113134550634,0.20158287888392673,0.07636574074074073,18.49912739965096
SYNID0100026243,individual,ON,BRAMPTON,,33102,,3.71,23.58,58,5,22,4,1,26,0,0,44.0,377403.85,14.0,913698.0,8577.360227272728,65264.142857142855,14,8,1,22.0,3.0,19.0,0.15789473684210525,14.0,0.13636363636363635,5814,5921,5.0,5.0,0.0,,377403.85,913698.0,1.5534677550357374,1.6600143666888876,0.9782175925925926,22.413793103448278
SYNID0100026488,individual,ON,AJAX,,10019,,24.69,25.61,51,3,6,7,4,31,0,0,30.0,566237.0,21.0,1684076.19,18874.566666666666,80194.10428571429,5,3,1,6.0,1.0,5.0,0.2,6.0,0.16666666666666666,0,4816,3.0,3.0,0.0,,566237.0,1684076.19,1.7638784722222223,1.911571208261728,1.3241203703703706,19.607843137254903
SYNID0100026603,individual,ON,SCARBOROUGH,,UNEMPLOYED,,2.29,26.37,267,10,225,1,18,13,0,0,246.0,2059941.07,21.0,1141602.0,8373.74418699187,54362.0,48,12,1,225.0,24.0,201.0,0.11940298507462686,40.0,0.1688888888888889,5814,5411,10.0,9.0,1.0,9.0,2059941.07,1141602.0,0.3432028421748817,0.3754533905009727,0.1786574074074074,19.475655430711612
SYNID0100026730,individual,other,other,,SELF_EMPLOYED,,25.07,65.26,8,0,0,1,1,6,0,0,6.0,162934.0,2.0,44455.0,27155.666666666668,22227.5,0,0,0,,,,,,,,,,,,,162934.0,44455.0,12.882280092592593,21.26900308852607,4.107534722222222,12.5
SYNID0100027385,individual,other,other,,65100,,,61.33,82,1,67,0,14,0,0,0,73.0,378158.0,9.0,635017.0,5180.246575342466,70557.44444444444,23,9,1,67.0,14.0,53.0,0.2641509433962264,27.0,0.208955223880597,5411,5814,1.0,1.0,0.0,,378158.0,635017.0,1.1174579903978052,1.367072869794528,0.682037037037037,20.73170731707317
SYNID0100028117,individual,AB,CALGARY,,STUDENT,,6.19,20.76,97,2,6,1,18,70,0,0,69.0,1815966.0,28.0,833471.0,26318.347826086956,29766.821428571428,5,7,1,6.0,1.0,5.0,0.2,5.0,0.3333333333333333,5541,5651,2.0,2.0,0.0,,1815966.0,833471.0,0.9540952932098765,1.083333775549127,0.569236111111111,23.711340206185564
SYNID0100028203,individual,other,other,,OTHER,,11.68,28.18,36,1,26,2,6,1,0,0,33.0,574505.0,3.0,177304.0,17409.242424242424,59101.333333333336,12,7,1,26.0,6.0,20.0,0.3,16.0,0.19230769230769232,5814,5411,1.0,0.0,1.0,0.0,574505.0,177304.0,2.542828042328042,2.921137951180714,1.2248379629629629,22.22222222222222
SYNID0100028625,individual,other,other,,RETIRED,,12.44,67.81,315,4,299,0,9,3,0,0,301.0,1979494.0,14.0,587573.0,6576.3920265780735,41969.5,54,12,1,299.0,32.0,267.0,0.1198501872659176,55.0,0.16722408026755853,5411,5814,4.0,3.0,1.0,3.0,1979494.0,587573.0,0.2910974360108516,0.3324303527234905,0.15469328703703702,18.412698412698415
SYNID0100028682,individual,ON,BURLINGTON,,10019,,13.48,50.86,88,3,69,0,6,10,0,0,76.0,386511.92,12.0,594610.0,5085.683157894737,49550.833333333336,22,12,1,69.0,12.0,57.0,0.21052631578947367,24.0,0.2028985507246377,5814,5411,3.0,3.0,0.0,,386511.92,594610.0,1.0426374255002129,1.0148263607076804,0.7549189814814815,20.454545454545457
SYNID0100028742,individual,other,other,,OTHER,,11.66,43.25,152,8,3,0,4,137,0,0,87.0,3014035.0,65.0,2090182.0,34644.08045977011,32156.646153846155,5,6,1,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,5310,5732,8.0,5.0,3.0,1.6666666666666667,3014035.0,2090182.0,0.6081052244297277,0.6586102583281674,0.3999421296296296,24.342105263157894
SYNID0100028784,individual,other,other,,OTHER,,34.75,52.65,89,1,40,13,16,19,0,0,58.0,1727250.0,31.0,2340291.84,29780.172413793105,75493.28516129032,17,8,1,40.0,4.0,36.0,0.1111111111111111,17.0,0.175,5814,0,1.0,1.0,0.0,,1727250.0,2340291.84,1.027471985479798,1.069491995483485,0.6910011574074074,25.842696629213485
SYNID0100028955,individual,other,other,,OTHER,,19.25,55.55,34,7,1,2,24,0,0,0,19.0,2627270.19,15.0,1701971.77,138277.37842105262,113464.78466666667,4,4,1,1.0,0.0,1.0,0.0,1.0,1.0,5921,,7.0,7.0,0.0,,2627270.19,1701971.77,2.6154394640852976,2.8142154500017766,1.8123726851851851,23.52941176470588
SYNID0100029550,individual,ON,THORNHILL,,63210,,2.69,22.84,42,0,7,0,18,17,0,0,24.0,532875.0,18.0,1027744.0,22203.125,57096.88888888889,3,4,1,7.0,1.0,6.0,0.16666666666666666,7.0,0.14285714285714285,0,4814,,,,,532875.0,1027744.0,2.228536303071364,2.308775704239573,1.4179976851851852,21.428571428571427
SYNID0100029659,individual,ON,MISSISSAUGA,,SELF_EMPLOYED,,21.86,60.4,5,0,0,5,0,0,0,0,1.0,1180034.0,4.0,84366.0,1180034.0,21091.5,0,0,0,,,,,,,,,,,,,1180034.0,84366.0,18.5,8.736894948054106,21.5,20.0
SYNID0100029977,individual,AB,EDMONTON,,12010,,15.36,45.16,191,4,160,3,22,2,0,0,172.0,915769.0,19.0,1956139.88,5324.238372093023,102954.73052631579,38,14,1,160.0,24.0,136.0,0.17647058823529413,46.0,0.14375,5814,5411,4.0,3.0,1.0,3.0,915769.0,1956139.88,0.4792199074074074,0.47141111702266686,0.27877314814814813,20.418848167539267
SYNID0100030114,individual,other,other,,OTHER,,6.5,61.89,6,0,0,0,0,6,0,0,5.0,537927.0,1.0,29502.0,107585.4,29502.0,0,0,0,,,,,,,,,,,,,537927.0,29502.0,16.287865740740738,8.889831604679003,16.185405092592593,16.666666666666664
SYNID0100030522,individual,other,other,,RETIRED,,33.41,72.66,58,7,30,0,19,2,0,0,44.0,475659.99,14.0,1293717.0,10810.454318181817,92408.35714285714,16,11,1,30.0,5.0,25.0,0.2,19.0,0.16666666666666666,5411,5814,7.0,7.0,0.0,,475659.99,1293717.0,1.5794009909031839,1.754473340394148,0.9140972222222222,22.413793103448278
SYNID0100030710,individual,ON,BRAMPTON,,OTHER,,14.73,31.81,57,1,6,0,9,41,0,0,36.0,1667292.0,21.0,363107.0,46313.666666666664,17290.809523809523,3,5,0,6.0,1.0,5.0,0.2,6.0,0.16666666666666666,0,4812,1.0,1.0,0.0,,1667292.0,363107.0,1.5780493551587302,1.9382108171856178,0.789693287037037,21.052631578947366
SYNID0100030983,individual,other,other,,UNEMPLOYED,,,,82,4,20,0,58,0,0,0,56.0,1479781.2,26.0,1796842.0,26424.664285714283,69109.30769230769,11,8,1,20.0,3.0,17.0,0.17647058823529413,16.0,0.15,5411,5541,4.0,4.0,0.0,,1479781.2,1796842.0,1.1293609967992684,1.6315552770396327,0.6499768518518518,24.390243902439025
SYNID0100030996,individual,ON,PETERBOROUGH,,UNEMPLOYED,,2.55,25.65,317,5,266,0,17,29,0,0,292.0,2184331.0,25.0,969923.79,7480.585616438356,38796.9516,61,16,1,266.0,30.0,236.0,0.1271186440677966,43.0,0.15789473684210525,5814,5411,5.0,5.0,0.0,,2184331.0,969923.79,0.28939166520159404,0.31718517145067465,0.15899884259259262,18.92744479495268
SYNID0100031148,individual,ON,MILTON,,72106,,6.79,55.2,14,2,11,1,0,0,0,0,11.0,66689.0,3.0,207829.0,6062.636363636364,69276.33333333333,7,5,1,11.0,0.0,11.0,0.0,8.0,0.2727272727272727,5814,5411,2.0,1.0,1.0,1.0,66689.0,207829.0,5.8712286324786325,5.3818594452808615,6.287581018518519,28.57142857142857
SYNID0100031276,individual,AB,EDMONTON,,SELF_EMPLOYED,,24.94,58.07,131,3,97,1,30,0,0,0,110.0,834410.98,21.0,1968151.0,7585.554363636364,93721.47619047618,30,10,1,97.0,7.0,90.0,0.07777777777777778,29.0,0.12371134020618557,5814,5411,3.0,2.0,1.0,2.0,834410.98,1968151.0,0.7018928062678063,0.8026750314857811,0.3990104166666667,25.954198473282442
SYNID0100031448,individual,AB,CALGARY,,OTHER,,,40.34,145,0,45,6,14,80,0,0,93.0,2737616.0,52.0,7116673.0,29436.7311827957,136859.09615384616,14,7,1,45.0,12.0,33.0,0.36363636363636365,22.0,0.24444444444444444,5814,5542,,,,,2737616.0,7116673.0,0.6344051408179012,0.6404022935421422,0.425150462962963,20.0
SYNID0100031720,individual,ON,COLLINGWOOD,,RETIRED,,24.79,70.97,159,8,109,2,28,12,0,0,136.0,1061919.45,23.0,1422838.0,7808.23125,61862.52173913043,41,12,1,109.0,13.0,96.0,0.13541666666666666,33.0,0.21100917431192662,5814,5411,8.0,8.0,0.0,,1061919.45,1422838.0,0.5774063818565401,0.6805976584272625,0.3346238425925926,22.641509433962266
